chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr13	2842199	2.08	0.93	Run_3	P62-10
chr13	1966795	16.63	36.18	Run_3	P62-10
chr6	34059	13.51	4.64	Run_3	P62-10
chr1	356508	20.79	88.13	Run_3	P62-10
chr14	3133638	81.08	66.79	Run_3	P62-10
chr13	1876562	1.04	0.93	Run_3	P62-10
chr13	36604	8.32	3.71	Run_3	P62-10
chr14	1681242	8.32	78.85	Run_3	P62-10
chr14	1269009	5.2	2.78	Run_3	P62-10
chr3	1026740	5.2	2.78	Run_3	P62-10
chr9	704829	104.98	65.86	Run_3	P62-10
chr9	957850	4.16	0.93	Run_3	P62-10
chr2	632967	11.43	16.7	Run_3	P62-10
chr13	1762707	5.2	0	Run_3	P62-10
chr10	1638366	2.08	32.47	Run_3	P62-10
chr10	1315339	43.66	13.92	Run_3	P62-10
chr3	48396	13.51	13.92	Run_3	P62-10
chr5	662351	1.04	41.75	Run_3	P62-10
chr13	2842292	1.04	0.93	Run_3	P62-10
chr13	2880826	11.43	5.57	Run_3	P62-10
chr13	2884038	25.99	8.35	Run_3	P62-10
chr14	281648	3.12	6.49	Run_3	P62-10
chr9	48061	6.24	7.42	Run_3	P62-10
chr4	1172170	2.08	0.93	Run_3	P62-10
chr13	2843094	1.04	0.93	Run_3	P62-10
chr6	17225	7.28	2.78	Run_3	P62-10
chr12	28503	10.39	3.71	Run_3	P62-10
chr10	1061722	1.04	0.93	Run_3	P62-10
chr14	778793	154.88	59.37	Run_3	P62-10
chr14	9362	11.43	11.13	Run_3	P62-10
chr7	672547	25.99	24.12	Run_3	P62-10
chr4	371710	9.36	9.28	Run_3	P62-10
chr4	338183	1.04	0.93	Run_3	P62-10
chr8	570630	20.79	15.77	Run_3	P62-10
chr12	42756	1.04	1.86	Run_3	P62-10
chr11	484558	205.81	190.17	Run_3	P62-10
chr13	1516676	10.39	12.99	Run_3	P62-10
chr10	1338963	2.08	0.93	Run_3	P62-10
chr2	744326	13.51	11.13	Run_3	P62-10
chr10	610872	5.2	3.71	Run_3	P62-10
chr7	57594	3.12	9.28	Run_3	P62-10
chr3	248649	8.32	0.93	Run_3	P62-10
chr3	86623	4.16	3.71	Run_3	P62-10
chr7	805520	1.04	2.78	Run_3	P62-10
chr1	37927	1.04	3.71	Run_3	P62-10
chr11	65661	12.47	2.78	Run_3	P62-10
chr3	882689	11.43	8.35	Run_3	P62-10
chr4	40981	1.04	0.93	Run_3	P62-10
chr12	2237437	16.63	7.42	Run_3	P62-10
chr14	3275428	14.55	4.64	Run_3	P62-10
chr7	47974	4.16	0.93	Run_3	P62-10
chr9	526969	4.16	3.71	Run_3	P62-10
chr14	1020189	30.14	5.57	Run_3	P62-10
chr10	929939	7.28	12.06	Run_3	P62-10
chr8	550960	3.12	0	Run_3	P62-10
chr4	310263	79	65.86	Run_3	P62-10
chr1	606642	2.08	0.93	Run_3	P62-10
chr14	516174	10.39	1.86	Run_3	P62-10
chr3	854349	17.67	17.63	Run_3	P62-10
chr10	678800	15.59	14.84	Run_3	P62-10
chr12	1824930	2.08	8.35	Run_3	P62-10
chr5	799280	2.08	12.99	Run_3	P62-10
chr12	1520166	2.08	12.06	Run_3	P62-10
chr9	119192	250.51	160.49	Run_3	P62-10
chr6	1370685	9.36	12.99	Run_3	P62-10
chr13	94980	42.62	0	Run_3	P62-10
chr9	1494771	3.12	0	Run_3	P62-10
chr13	1317843	7.28	1.86	Run_3	P62-10
chr10	210331	176.71	73.29	Run_3	P62-10
chr14	2727427	20.79	3.71	Run_3	P62-10
chr12	24988	0	7.42	Run_3	P62-10
chr4	126315	0	5.57	Run_3	P62-10
chr4	1169114	0	6.49	Run_3	P62-10
chr5	1131670	0	3.71	Run_3	P62-10
chr8	54797	0	9.28	Run_3	P62-10
chr6	952200	0	109.47	Run_3	P62-10
chr3	64616	0	5.57	Run_3	P62-10
chr3	44954	0	3.71	Run_3	P62-10
chr13	2842404	0	2.78	Run_3	P62-10
chr13	2842234	0	2.78	Run_3	P62-10
chr9	848282	0	12.99	Run_3	P62-10
chr9	1495127	0	2.78	Run_3	P62-10
chr9	28708	0	10.2	Run_3	P62-10
chr9	781105	0	2.78	Run_3	P62-10
chr2	425530	0	6.49	Run_3	P62-10
chr7	54106	0	2.78	Run_3	P62-10
chr11	65307	0	2.78	Run_3	P62-10
chr2	31983	0	18.55	Run_3	P62-10
chr12	42401	0	3.71	Run_3	P62-10
chr6	1353487	0	3.71	Run_3	P62-10
chr1	80362	0	2.78	Run_3	P62-10
chr6	1339383	0	4.64	Run_3	P62-10
chr8	1431887	0	7.42	Run_3	P62-10
chr11	1059267	0	4.64	Run_3	P62-10
chr14	1926991	0	2.78	Run_3	P62-10
chr11	381596	14.55	5.57	Run_3	P62-4
chr3	415978	163.19	193.88	Run_3	P62-4
chr8	310532	44.7	16.7	Run_3	P62-4
chr12	165156	5.2	42.67	Run_3	P62-4
chr13	1102788	38.46	40.82	Run_3	P62-4
chr12	344846	111.22	102.04	Run_3	P62-4
chr12	795985	3.12	1.86	Run_3	P62-4
chr14	190930	2.08	0.93	Run_3	P62-4
chr14	870424	3.12	0	Run_3	P62-4
chr4	24109	3.12	0.93	Run_3	P62-4
chr13	963098	1.04	0.93	Run_3	P62-4
chr12	630488	5.2	3.71	Run_3	P62-4
chr13	2842921	4.16	1.86	Run_3	P62-4
chr7	650081	2.08	6.49	Run_3	P62-4
chr14	1568148	2.08	0.93	Run_3	P62-4
chr8	321343	64.45	47.31	Run_3	P62-4
chr6	988159	139.29	51.02	Run_3	P62-4
chr13	81970	68.6	52.88	Run_3	P62-4
chr1	264261	2.08	4.64	Run_3	P62-4
chr6	1105683	45.74	9.28	Run_3	P62-4
chr14	1811728	175.67	171.62	Run_3	P62-4
chr2	867380	6.24	12.06	Run_3	P62-4
chr12	1080558	38.46	30.61	Run_3	P62-4
chr12	1469197	2.08	1.86	Run_3	P62-4
chr10	392432	3.12	0	Run_3	P62-4
chr13	2842199	2.08	4.64	Run_3	P62-4
chr5	532199	5.2	0	Run_3	P62-4
chr14	884250	137.21	0	Run_3	P62-4
chr12	706682	65.49	96.48	Run_3	P62-4
chr12	460478	5.2	4.64	Run_3	P62-4
chr9	287149	76.92	35.25	Run_3	P62-4
chr13	2842404	3.12	0.93	Run_3	P62-4
chr8	1279721	32.22	53.81	Run_3	P62-4
chr13	2842679	3.12	9.28	Run_3	P62-4
chr13	2842234	2.08	0.93	Run_3	P62-4
chr6	466564	24.95	39.89	Run_3	P62-4
chr3	699571	7.28	5.57	Run_3	P62-4
chr4	424140	3.12	1.86	Run_3	P62-4
chr4	173529	50.93	0	Run_3	P62-4
chr5	987882	132.01	18.55	Run_3	P62-4
chr4	163179	4.16	3.71	Run_3	P62-4
chr11	1704709	5.2	0.93	Run_3	P62-4
chr13	2843094	1.04	2.78	Run_3	P62-4
chr13	2842785	2.08	1.86	Run_3	P62-4
chr6	1158049	91.47	99.26	Run_3	P62-4
chr14	557703	4.16	0.93	Run_3	P62-4
chr13	2843147	1.04	0.93	Run_3	P62-4
chr10	114161	1.04	0.93	Run_3	P62-4
chr13	1162153	53.01	20.41	Run_3	P62-4
chr13	2842368	3.12	1.86	Run_3	P62-4
chr3	636280	69.64	105.75	Run_3	P62-4
chr11	726803	3.12	0	Run_3	P62-4
chr6	530552	6.24	0	Run_3	P62-4
chr9	611785	2.08	0.93	Run_3	P62-4
chr8	391043	7.28	2.78	Run_3	P62-4
chr1	241861	3.12	2.78	Run_3	P62-4
chr5	1297712	4.16	0	Run_3	P62-4
chr2	550450	3.12	0.93	Run_3	P62-4
chr2	94424	17.67	28.76	Run_3	P62-4
chr11	1593451	4.16	0.93	Run_3	P62-4
chr1	395473	1.04	3.71	Run_3	P62-4
chr5	1195833	101.87	1.86	Run_3	P62-4
chr13	2842182	1.04	1.86	Run_3	P62-4
chr7	941297	9.36	0.93	Run_3	P62-4
chr10	813724	1.04	0.93	Run_3	P62-4
chr5	465536	8.32	6.49	Run_3	P62-4
chr13	1146913	75.88	93.7	Run_3	P62-4
chr7	498822	6.24	0.93	Run_3	P62-4
chr12	1065201	13.51	10.2	Run_3	P62-4
chr14	3070389	6.24	0	Run_3	P62-4
chr13	2223595	1.04	1.86	Run_3	P62-4
chr6	753762	1.04	1.86	Run_3	P62-4
chr1	448725	29.1	40.82	Run_3	P62-4
chr6	609481	1.04	1.86	Run_3	P62-4
chr5	895870	104.98	161.42	Run_3	P62-4
chr4	1190088	6.24	10.2	Run_3	P62-4
chr11	171047	6.24	5.57	Run_3	P62-4
chr13	790548	2.08	3.71	Run_3	P62-4
chr11	2002473	2.08	8.35	Run_3	P62-4
chr13	2842065	0	3.71	Run_3	P62-4
chr2	94541	0	5.57	Run_3	P62-4
chr10	931013	0	6.49	Run_3	P62-4
chr8	1159547	0	38.03	Run_3	P62-4
chr14	2529950	0	21.34	Run_3	P62-4
chr4	505513	0	5.57	Run_3	P62-4
chr2	180656	6.24	6.49	Run_3	P62-7
chr9	358901	2.08	0.93	Run_3	P62-7
chr8	471272	2.08	2.78	Run_3	P62-7
chr10	1511279	28.07	2.78	Run_3	P62-7
chr8	735427	2.08	10.2	Run_3	P62-7
chr13	163293	6.24	4.64	Run_3	P62-7
chr10	24479	28.07	22.26	Run_3	P62-7
chr7	1377126	1.04	0.93	Run_3	P62-7
chr14	2468102	7.28	10.2	Run_3	P62-7
chr12	229819	16.63	6.49	Run_3	P62-7
chr11	1886078	1.04	2.78	Run_3	P62-7
chr11	484769	14.55	12.06	Run_3	P62-7
chr2	195718	1.04	0.93	Run_3	P62-7
chr13	2842127	5.2	0.93	Run_3	P62-7
chr11	506498	1.04	0.93	Run_3	P62-7
chr10	1676734	85.23	73.29	Run_3	P62-7
chr13	598143	14.55	11.13	Run_3	P62-7
chr14	2177744	23.91	24.12	Run_3	P62-7
chr10	1673379	4.16	0	Run_3	P62-7
chr13	2177812	1.04	1.86	Run_3	P62-7
chr9	316735	19.75	32.47	Run_3	P62-7
chr7	401626	1.04	5.57	Run_3	P62-7
chr11	2027175	1.04	0.93	Run_3	P62-7
chr14	120744	35.34	0.93	Run_3	P62-7
chr13	2842346	4.16	0.93	Run_3	P62-7
chr13	2842487	7.28	1.86	Run_3	P62-7
chr12	1164539	47.81	3.71	Run_3	P62-7
chr13	2172670	13.51	17.63	Run_3	P62-7
chr10	857079	5.2	0.93	Run_3	P62-7
chr6	229487	3.12	0	Run_3	P62-7
chr14	1631809	3.12	3.71	Run_3	P62-7
chr14	2674183	2.08	8.35	Run_3	P62-7
chr8	1159649	1.04	2.78	Run_3	P62-7
chr6	907406	3.12	0.93	Run_3	P62-7
chr13	2842850	3.12	0.93	Run_3	P62-7
chr4	398628	7.28	0	Run_3	P62-7
chr12	974781	1.04	0.93	Run_3	P62-7
chr6	896076	1.04	0.93	Run_3	P62-7
chr13	2842199	4.16	3.71	Run_3	P62-7
chr6	601527	2.08	0.93	Run_3	P62-7
chr13	498402	1.04	0.93	Run_3	P62-7
chr1	311381	4.16	12.99	Run_3	P62-7
chr4	931554	9.36	3.71	Run_3	P62-7
chr7	802924	3.12	2.78	Run_3	P62-7
chr9	968645	11.43	2.78	Run_3	P62-7
chr9	1435599	10.39	26.9	Run_3	P62-7
chr13	2842404	1.04	1.86	Run_3	P62-7
chr13	2842679	6.24	4.64	Run_3	P62-7
chr9	183574	11.43	6.49	Run_3	P62-7
chr7	413164	4.16	0	Run_3	P62-7
chr5	26999	149.68	159.56	Run_3	P62-7
chr13	2842234	3.12	3.71	Run_3	P62-7
chr10	502472	1.04	1.86	Run_3	P62-7
chr11	1753544	4.16	7.42	Run_3	P62-7
chr8	1196227	171.51	111.32	Run_3	P62-7
chr12	1079295	3.12	3.71	Run_3	P62-7
chr14	483871	113.3	89.06	Run_3	P62-7
chr6	819939	8.32	0	Run_3	P62-7
chr8	1181152	2.08	39.89	Run_3	P62-7
chr9	88742	59.25	29.69	Run_3	P62-7
chr7	889393	41.58	109.47	Run_3	P62-7
chr8	939366	21.83	76.07	Run_3	P62-7
chr9	422442	1.04	2.78	Run_3	P62-7
chr13	2706803	3.12	0.93	Run_3	P62-7
chr14	1532464	2.08	2.78	Run_3	P62-7
chr13	663436	2.08	2.78	Run_3	P62-7
chr10	994134	3.12	0	Run_3	P62-7
chr13	2495188	3.12	0	Run_3	P62-7
chr13	2843094	1.04	0.93	Run_3	P62-7
chr13	1297367	51.97	187.39	Run_3	P62-7
chr13	2842785	1.04	2.78	Run_3	P62-7
chr1	451482	8.32	9.28	Run_3	P62-7
chr3	601583	1.04	2.78	Run_3	P62-7
chr13	1209498	1.04	1.86	Run_3	P62-7
chr6	1274727	2.08	6.49	Run_3	P62-7
chr13	2454987	3.12	43.6	Run_3	P62-7
chr4	395281	1.04	124.31	Run_3	P62-7
chr13	800657	15.59	50.09	Run_3	P62-7
chr13	1010734	2.08	0.93	Run_3	P62-7
chr7	105396	16.63	12.99	Run_3	P62-7
chr11	673158	5.2	0	Run_3	P62-7
chr13	2843147	1.04	0.93	Run_3	P62-7
chr12	1508769	1.04	1.86	Run_3	P62-7
chr13	1145615	3.12	0	Run_3	P62-7
chr9	128030	2.08	12.99	Run_3	P62-7
chr13	2842368	29.1	3.71	Run_3	P62-7
chr4	711263	1.04	0.93	Run_3	P62-7
chr13	2598558	1.04	2.78	Run_3	P62-7
chr14	3228283	10.39	3.71	Run_3	P62-7
chr11	807292	10.39	4.64	Run_3	P62-7
chr11	588065	4.16	1.86	Run_3	P62-7
chr14	1889333	1.04	0.93	Run_3	P62-7
chr14	1996338	21.83	0.93	Run_3	P62-7
chr11	660240	4.16	0	Run_3	P62-7
chr4	651376	9.36	0	Run_3	P62-7
chr11	421376	103.94	15.77	Run_3	P62-7
chr5	1072959	2.08	0.93	Run_3	P62-7
chr14	3176228	3.12	0.93	Run_3	P62-7
chr4	327786	1.04	1.86	Run_3	P62-7
chr13	2057626	5.2	0.93	Run_3	P62-7
chr10	853509	27.03	38.96	Run_3	P62-7
chr13	601729	3.12	2.78	Run_3	P62-7
chr13	2842182	1.04	0.93	Run_3	P62-7
chr12	917060	2.08	1.86	Run_3	P62-7
chr11	1603102	1.04	1.86	Run_3	P62-7
chr14	1445194	3.12	1.86	Run_3	P62-7
chr14	2926881	3.12	0.93	Run_3	P62-7
chr13	711529	48.85	34.32	Run_3	P62-7
chr10	1205829	1.04	3.71	Run_3	P62-7
chr14	2151368	14.55	0	Run_3	P62-7
chr11	245087	16.63	1.86	Run_3	P62-7
chr13	2786897	7.28	12.06	Run_3	P62-7
chr13	1206588	3.12	0	Run_3	P62-7
chr5	277679	2.08	2.78	Run_3	P62-7
chr1	402943	3.12	1.86	Run_3	P62-7
chr1	140180	7.28	0	Run_3	P62-7
chr12	520393	58.21	18.55	Run_3	P62-7
chr1	356331	1.04	1.86	Run_3	P62-7
chr6	668988	3.12	3.71	Run_3	P62-7
chr3	165222	3.12	3.71	Run_3	P62-7
chr12	930570	1.04	0.93	Run_3	P62-7
chr14	230394	2.08	1.86	Run_3	P62-7
chr3	600677	3.12	3.71	Run_3	P62-7
chr2	786498	85.23	15.77	Run_3	P62-7
chr4	690818	2.08	0.93	Run_3	P62-7
chr5	26975	1.04	0.93	Run_3	P62-7
chr13	751183	228.68	214.29	Run_3	P62-7
chr11	692496	10.39	25.97	Run_3	P62-7
chr4	689573	0	199.45	Run_3	P62-7
chr14	2121658	0	2.78	Run_3	P62-7
chr9	116922	0	4.64	Run_3	P62-7
chr8	531532	0	2.78	Run_3	P62-7
chr13	534998	0	2.78	Run_3	P62-7
chr2	685467	0	26.9	Run_3	P62-7
chr14	1536261	0	2.78	Run_3	P62-7
chr12	628332	0	12.99	Run_3	P62-7
chr9	1211921	0	2.78	Run_3	P62-7
chr11	290667	0	12.99	Run_3	P62-7
chr3	1032327	0	2.78	Run_3	P62-7
chr2	181785	36.38	17.63	Run_3	P63-1
chr10	590449	56.13	0	Run_3	P63-1
chr10	1347868	19.75	1.86	Run_3	P63-1
chr8	1295829	117.46	70.5	Run_3	P63-1
chr7	882332	1.04	0.93	Run_3	P63-1
chr2	876076	1.04	1.86	Run_3	P63-1
chr13	2842127	11.43	0.93	Run_3	P63-1
chr9	746846	1.04	0.93	Run_3	P63-1
chr13	2842603	6.24	4.64	Run_3	P63-1
chr13	2683041	9.36	6.49	Run_3	P63-1
chr9	318669	19.75	14.84	Run_3	P63-1
chr13	2842346	2.08	1.86	Run_3	P63-1
chr5	1084072	48.85	119.67	Run_3	P63-1
chr13	1448851	6.24	4.64	Run_3	P63-1
chr14	226944	68.6	33.4	Run_3	P63-1
chr13	2842487	4.16	1.86	Run_3	P63-1
chr9	1140073	12.47	2.78	Run_3	P63-1
chr14	713531	10.39	22.26	Run_3	P63-1
chr13	1720063	17.67	9.28	Run_3	P63-1
chr14	3167420	23.91	22.26	Run_3	P63-1
chr5	1189954	44.7	41.75	Run_3	P63-1
chr4	1012227	5.2	2.78	Run_3	P63-1
chr13	544950	115.38	1.86	Run_3	P63-1
chr6	1249042	18.71	59.37	Run_3	P63-1
chr6	125224	69.64	84.42	Run_3	P63-1
chr10	1378079	7.28	13.92	Run_3	P63-1
chr13	2842404	1.04	0.93	Run_3	P63-1
chr12	130045	1.04	1.86	Run_3	P63-1
chr14	2019581	2.08	3.71	Run_3	P63-1
chr13	2842679	1.04	1.86	Run_3	P63-1
chr5	448619	4.16	0.93	Run_3	P63-1
chr13	930266	18.71	17.63	Run_3	P63-1
chr10	992145	10.39	7.42	Run_3	P63-1
chr14	2066843	40.54	0.93	Run_3	P63-1
chr6	1315965	2.08	1.86	Run_3	P63-1
chr11	88807	2.08	4.64	Run_3	P63-1
chr12	438727	55.09	69.58	Run_3	P63-1
chr11	884238	206.85	205.02	Run_3	P63-1
chr5	1013029	74.84	0.93	Run_3	P63-1
chr11	1820251	3.12	0	Run_3	P63-1
chr12	1608427	5.2	13.92	Run_3	P63-1
chr14	3131344	21.83	18.55	Run_3	P63-1
chr13	2842785	3.12	0.93	Run_3	P63-1
chr11	393767	1.04	1.86	Run_3	P63-1
chr12	343108	14.55	24.12	Run_3	P63-1
chr13	2843147	1.04	0.93	Run_3	P63-1
chr12	107471	101.87	52.88	Run_3	P63-1
chr1	320267	122.65	1.86	Run_3	P63-1
chr2	830215	7.28	3.71	Run_3	P63-1
chr6	115767	16.63	5.57	Run_3	P63-1
chr6	757303	4.16	3.71	Run_3	P63-1
chr14	45521	11.43	21.34	Run_3	P63-1
chr14	1813860	10.39	4.64	Run_3	P63-1
chr1	146613	2.08	15.77	Run_3	P63-1
chr13	1631496	2.08	0.93	Run_3	P63-1
chr5	678010	1.04	1.86	Run_3	P63-1
chr13	957797	2.08	0.93	Run_3	P63-1
chr11	178376	108.1	10.2	Run_3	P63-1
chr13	2842182	7.28	7.42	Run_3	P63-1
chr12	353821	4.16	10.2	Run_3	P63-1
chr3	221327	8.32	3.71	Run_3	P63-1
chr2	74698	23.91	4.64	Run_3	P63-1
chr3	274612	8.32	10.2	Run_3	P63-1
chr2	541676	1.04	0.93	Run_3	P63-1
chr13	2573415	74.84	72.36	Run_3	P63-1
chr10	1589228	4.16	0	Run_3	P63-1
chr5	151071	8.32	9.28	Run_3	P63-1
chr13	2827285	9.36	0	Run_3	P63-1
chr1	518401	68.6	10.2	Run_3	P63-1
chr6	214520	36.38	40.82	Run_3	P63-1
chr6	50649	4.16	0	Run_3	P63-1
chr11	404214	12.47	6.49	Run_3	P63-1
chr11	1800040	106.02	39.89	Run_3	P63-1
chr8	1043248	39.5	8.35	Run_3	P63-1
chr9	806597	36.38	28.76	Run_3	P63-1
chr13	2842749	1.04	0.93	Run_3	P63-1
chr10	26797	0	2.78	Run_3	P63-1
chr14	324447	0	7.42	Run_3	P63-1
chr9	1458460	0	3.71	Run_3	P63-1
chr11	672847	0	4.64	Run_3	P63-1
chr13	2842368	0	45.46	Run_3	P63-1
chr1	77747	0	3.71	Run_3	P63-1
chr13	1312801	0	29.69	Run_3	P63-1
chr1	503647	0	16.7	Run_3	P63-1
chr12	376703	0	3.71	Run_3	P63-1
chr11	534672	0	3.71	Run_3	P63-1
chr10	452616	3.12	4.64	Run_3	P63-10
chr13	1078317	12.47	8.35	Run_3	P63-10
chr14	134707	3.12	5.57	Run_3	P63-10
chr8	62512	4.16	12.99	Run_3	P63-10
chr10	263509	3.12	0	Run_3	P63-10
chr13	2842292	1.04	1.86	Run_3	P63-10
chr6	1169695	1.04	0.93	Run_3	P63-10
chr12	1275189	53.01	60.3	Run_3	P63-10
chr6	582258	2.08	2.78	Run_3	P63-10
chr8	198305	1.04	1.86	Run_3	P63-10
chr10	904933	21.83	4.64	Run_3	P63-10
chr11	1756292	53.01	18.55	Run_3	P63-10
chr5	1073124	3.12	11.13	Run_3	P63-10
chr13	2843094	1.04	0.93	Run_3	P63-10
chr14	1226140	2.08	4.64	Run_3	P63-10
chr9	1330744	27.03	162.34	Run_3	P63-10
chr3	936980	137.21	73.29	Run_3	P63-10
chr12	1495214	2.08	0.93	Run_3	P63-10
chr13	1878787	11.43	1.86	Run_3	P63-10
chr14	1620581	4.16	12.99	Run_3	P63-10
chr10	739052	1.04	1.86	Run_3	P63-10
chr12	434739	2.08	1.86	Run_3	P63-10
chr13	2434382	4.16	4.64	Run_3	P63-10
chr14	52695	41.58	10.2	Run_3	P63-10
chr2	83905	9.36	0	Run_3	P63-10
chr8	136737	2.08	2.78	Run_3	P63-10
chr14	528043	14.55	15.77	Run_3	P63-10
chr8	698147	2.08	0.93	Run_3	P63-10
chr13	1712556	1.04	1.86	Run_3	P63-10
chr11	1308312	2.08	3.71	Run_3	P63-10
chr14	1124351	6.24	10.2	Run_3	P63-10
chr14	1905618	4.16	0	Run_3	P63-10
chr14	2103538	7.28	13.92	Run_3	P63-10
chr8	1373793	1.04	0.93	Run_3	P63-10
chr8	1355748	9.36	0	Run_3	P63-10
chr2	462160	3.12	3.71	Run_3	P63-10
chr8	995360	2.08	6.49	Run_3	P63-10
chr7	176268	1.04	2.78	Run_3	P63-10
chr12	1992500	54.05	14.84	Run_3	P63-10
chr8	507171	31.18	125.24	Run_3	P63-10
chr14	2335863	3.12	12.06	Run_3	P63-10
chr11	1633379	9.36	11.13	Run_3	P63-10
chr14	638535	20.79	9.28	Run_3	P63-10
chr14	2106942	6.24	16.7	Run_3	P63-10
chr13	535463	2.08	0.93	Run_3	P63-10
chr14	3187968	61.33	61.23	Run_3	P63-10
chr13	2747973	15.59	29.69	Run_3	P63-10
chr13	2842182	1.04	0.93	Run_3	P63-10
chr14	2122842	13.51	2.78	Run_3	P63-10
chr5	597064	3.12	7.42	Run_3	P63-10
chr12	770818	206.85	164.2	Run_3	P63-10
chr13	1925818	2.08	1.86	Run_3	P63-10
chr11	925104	1.04	6.49	Run_3	P63-10
chr8	559535	3.12	19.48	Run_3	P63-10
chr14	981209	4.16	0	Run_3	P63-10
chr6	464029	30.14	63.08	Run_3	P63-10
chr13	2842404	1.04	0.93	Run_3	P63-10
chr4	474036	1.04	6.49	Run_3	P63-10
chr6	449322	3.12	0	Run_3	P63-10
chr13	2842679	2.08	1.86	Run_3	P63-10
chr11	117118	2.08	2.78	Run_3	P63-10
chr5	955040	4.16	1.86	Run_3	P63-10
chr3	157891	4.16	0.93	Run_3	P63-10
chr6	1258026	7.28	46.38	Run_3	P63-10
chr7	245482	5.2	0	Run_3	P63-10
chr11	106006	1.04	1.86	Run_3	P63-10
chr11	1040056	153.84	47.31	Run_3	P63-10
chr9	761364	75.88	28.76	Run_3	P63-10
chr14	257911	1.04	3.71	Run_3	P63-10
chr11	1947995	10.39	1.86	Run_3	P63-10
chr4	641424	23.91	35.25	Run_3	P63-10
chr8	963199	25.99	14.84	Run_3	P63-10
chr10	985761	4.16	0	Run_3	P63-10
chr8	446398	0	2.78	Run_3	P63-10
chr6	412383	0	8.35	Run_3	P63-10
chr13	2842603	0	2.78	Run_3	P63-10
chr13	2842921	0	2.78	Run_3	P63-10
chr7	245481	0	3.71	Run_3	P63-10
chr13	2842487	0	4.64	Run_3	P63-10
chr6	1099604	0	12.99	Run_3	P63-10
chr10	985762	0	29.69	Run_3	P63-10
chr11	1401733	0	2.78	Run_3	P63-10
chr5	889478	0	3.71	Run_3	P63-10
chr13	2583885	0	5.57	Run_3	P63-10
chr12	1858163	0	137.3	Run_3	P63-10
chr10	39721	0	3.71	Run_3	P63-10
chr8	655065	0	4.64	Run_3	P63-10
chr6	753135	0	4.64	Run_3	P63-10
chr11	1908103	0	2.78	Run_3	P63-10
chr12	2131256	0	21.34	Run_3	P63-10
chr7	1318547	0	12.06	Run_3	P63-10
chr13	128624	0	7.42	Run_3	P63-10
chr1	587077	0	3.71	Run_3	P63-10
chr13	128720	0	9.28	Run_3	P63-10
chr7	83828	0	2.78	Run_3	P63-10
chr13	1461958	1.04	22.26	Run_3	P63-4
chr12	475888	19.75	4.64	Run_3	P63-4
chr5	1297079	280.65	294.07	Run_3	P63-4
chr9	823427	6.24	1.86	Run_3	P63-4
chr1	96657	2.08	3.71	Run_3	P63-4
chr11	808581	22.87	17.63	Run_3	P63-4
chr14	268861	51.97	220.79	Run_3	P63-4
chr9	809721	93.55	73.29	Run_3	P63-4
chr11	1923623	13.51	24.12	Run_3	P63-4
chr9	1159183	2.08	5.57	Run_3	P63-4
chr14	3048191	19.75	17.63	Run_3	P63-4
chr4	851433	89.39	13.92	Run_3	P63-4
chr14	2366158	3.12	2.78	Run_3	P63-4
chr13	1251397	4.16	76.07	Run_3	P63-4
chr11	594329	1.04	0.93	Run_3	P63-4
chr10	676747	224.52	129.87	Run_3	P63-4
chr12	2011934	4.16	0	Run_3	P63-4
chr13	2842065	10.39	0	Run_3	P63-4
chr13	828940	15.59	24.12	Run_3	P63-4
chr13	2842921	2.08	1.86	Run_3	P63-4
chr2	225402	28.07	37.11	Run_3	P63-4
chr14	2595308	1.04	0.93	Run_3	P63-4
chr5	1340506	1.04	0.93	Run_3	P63-4
chr14	746375	103.94	65.86	Run_3	P63-4
chr13	2842346	3.12	1.86	Run_3	P63-4
chr14	578153	4.16	0	Run_3	P63-4
chr12	858205	5.2	0.93	Run_3	P63-4
chr12	259362	1.04	4.64	Run_3	P63-4
chr4	633557	4.16	2.78	Run_3	P63-4
chr8	1185691	7.28	0.93	Run_3	P63-4
chr14	2260149	1.04	5.57	Run_3	P63-4
chr10	697592	1.04	0.93	Run_3	P63-4
chr14	3167882	1.04	1.86	Run_3	P63-4
chr13	2842199	5.2	2.78	Run_3	P63-4
chr2	127178	21.83	8.35	Run_3	P63-4
chr14	2889293	2.08	1.86	Run_3	P63-4
chr14	2236909	8.32	0.93	Run_3	P63-4
chr12	2101587	69.64	65.86	Run_3	P63-4
chr14	204839	5.2	0	Run_3	P63-4
chr5	460354	179.82	205.94	Run_3	P63-4
chr10	870490	1.04	2.78	Run_3	P63-4
chr4	800787	2.08	5.57	Run_3	P63-4
chr13	2842404	1.04	0.93	Run_3	P63-4
chr1	327324	161.11	68.65	Run_3	P63-4
chr13	2842679	2.08	0.93	Run_3	P63-4
chr12	432292	3.12	1.86	Run_3	P63-4
chr13	2149539	8.32	56.59	Run_3	P63-4
chr8	1374031	1.04	1.86	Run_3	P63-4
chr13	875025	91.47	39.89	Run_3	P63-4
chr14	954813	3.12	0.93	Run_3	P63-4
chr10	1175623	138.25	42.67	Run_3	P63-4
chr12	1011453	1.04	7.42	Run_3	P63-4
chr10	1240880	4.16	0.93	Run_3	P63-4
chr9	196867	3.12	8.35	Run_3	P63-4
chr2	312046	1.04	0.93	Run_3	P63-4
chr10	1068692	1.04	0.93	Run_3	P63-4
chr8	1373949	3.12	0	Run_3	P63-4
chr14	365008	16.63	0	Run_3	P63-4
