chr	insertion_site	norm_reads_5'	norm_reads_3'	QIseq_Run	Sample_pool_ID
chr11	1378881	0	46	Run_P3	"LMPP_4:SMPP_37"
chr9	82981	22	11	Run_P3	"LMPP_16:SMPP_6"
chr3	837223	0	119	Run_P3	"LMPP_1:SMPP_21"
chr13	2349304	905	751	Run_P3	"LMPP_13:SMPP_65"
chr14	1816443	16	0	Run_P3	"LMPP_5:SMPP_34"
chr11	1002868	117	171	Run_P3	"LMPP_4:SMPP_36"
chr10	1347077	0	19	Run_P3	"LMPP_5:SMPP_34"
chr3	632552	0	30	Run_P3	"LMPP_7:SMPP_43"
chr7	1337481	132	1420	Run_P3	"LMPP_5:SMPP_34"
chr13	286638	8436	5882	Run_P3	"LMPP_5:SMPP_31"
chr12	1370093	0	17	Run_P3	"LMPP_1:SMPP_19"
chr14	1715483	0	211	Run_P3	"LMPP_16:SMPP_6"
chr4	76592	3088	2754	Run_P3	"LMPP_10:SMPP_8"
chr13	2258107	33	13	Run_P3	"LMPP_2:SMPP_26"
chr13	2875699	5146	3080	Run_P3	"LMPP_10:SMPP_8"
chr13	750664	3793	0	Run_P3	"LMPP_6:SMPP_40"
chr7	1416633	197	0	Run_P3	"LMPP_6:SMPP_40"
chr13	2388599	129	326	Run_P3	"LMPP_13:SMPP_64"
chr3	626828	0	9	Run_P3	"LMPP_8:SMPP_50"
chr13	513662	0	12	Run_P3	"LMPP_6:SMPP_39"
chr12	1132696	0	7	Run_P3	"LMPP_7:SMPP_45"
chr12	302986	29	11	Run_P3	"LMPP_1:SMPP_20"
chr8	121373	27	28	Run_P3	"LMPP_4:SMPP_36"
chr13	1602110	65	12	Run_P3	"LMPP_5:SMPP_34"
chr10	1581263	16	0	Run_P3	"LMPP_9:SMPP_58"
chr12	305284	307	1134	Run_P3	"LMPP_10:SMPP_4"
chr11	1603945	0	163	Run_P3	"LMPP_14:SMPP_63"
chr11	1350244	433	743	Run_P3	"LMPP_1:SMPP_21"
chr2	456789	12	0	Run_P3	"LMPP_4:SMPP_36"
chr8	467842	28	59	Run_P3	"LMPP_1:SMPP_20"
chr12	462716	0	10	Run_P3	"LMPP_1:SMPP_21"
chr4	142009	19626	9441	Run_P3	"LMPP_2:SMPP_24"
chr7	734478	40	12	Run_P3	"LMPP_1:SMPP_21"
chr4	645745	184	225	Run_P3	"LMPP_12:SMPP_55"
chr13	1420682	57	32	Run_P3	"LMPP_13:SMPP_65"
chr8	96743	54	0	Run_P3	"LMPP_6:SMPP_40"
chr14	2663152	24	190	Run_P3	"LMPP_5:SMPP_34"
chr11	1971965	21	0	Run_P3	"LMPP_4:SMPP_36"
chr14	546749	0	12	Run_P3	"LMPP_3:SMPP_27"
chr2	838572	0	167	Run_P3	"LMPP_2:SMPP_22"
chr12	1298758	114	0	Run_P3	"LMPP_3:SMPP_27"
chr10	1118748	0	25	Run_P3	"LMPP_1:SMPP_21"
chr13	601729	86	0	Run_P3	"LMPP_6:SMPP_38"
chr7	829944	14	0	Run_P3	"LMPP_8:SMPP_49"
chr9	559222	1147	374	Run_P3	"LMPP_7:SMPP_44"
chr6	476038	83681	42879	Run_P3	"LMPP_5:SMPP_30"
chr7	1005824	0	7	Run_P3	"LMPP_4:SMPP_36"
chr14	374359	9	0	Run_P3	"LMPP_11:SMPP_59"
chr7	639466	2914	435	Run_P3	"LMPP_7:SMPP_42"
chr11	364183	26	8	Run_P3	"LMPP_4:SMPP_36"
chr13	2395073	11	4356	Run_P3	"LMPP_8:SMPP_46"
chr3	133957	82	31	Run_P3	"LMPP_5:SMPP_30"
chr14	970117	0	12	Run_P3	"LMPP_1:SMPP_18"
chr10	82063	19766	24411	Run_P3	"LMPP_12:SMPP_56"
chr13	1811420	8913	4273	Run_P3	"LMPP_11:SMPP_51"
chr2	847687	6	0	Run_P3	"LMPP_12:SMPP_57"
chr5	66692	598	623	Run_P3	"LMPP_9:SMPP_58"
chr1	181446	377	118	Run_P3	"LMPP_5:SMPP_25_2"
chr3	162176	0	8	Run_P3	"LMPP_4:SMPP_36"
chr14	2717528	8539	0	Run_P3	"LMPP_3:SMPP_28"
chr9	331128	93	104	Run_P3	"LMPP_6:SMPP_39"
chr14	520765	0	208	Run_P3	"LMPP_12:SMPP_56"
chr11	594759	7	0	Run_P3	"LMPP_4:SMPP_36"
chr7	609745	36	0	Run_P3	"LMPP_4:SMPP_33"
chr12	405503	64549	37883	Run_P3	"LMPP_4:SMPP_36"
chr8	429752	0	8	Run_P3	"LMPP_8:SMPP_50"
chr14	2404280	10562	4239	Run_P3	"LMPP_4:SMPP_36"
chr12	270506	71576	26555	Run_P3	"LMPP_8:SMPP_48"
chr6	559025	0	15	Run_P3	"LMPP_6:SMPP_39"
chr10	1305539	25	0	Run_P3	"LMPP_11:SMPP_59"
chr13	2263248	20	0	Run_P3	"LMPP_12:SMPP_57"
chr14	1674719	19	0	Run_P3	"LMPP_11:SMPP_60"
chr8	603623	607	3057	Run_P3	"LMPP_6:SMPP_40"
chr10	847988	0	534	Run_P3	"LMPP_4:SMPP_37"
chr8	1163490	481	529	Run_P3	"LMPP_1:SMPP_18"
chr5	1288002	0	24	Run_P3	"LMPP_6:SMPP_39"
chr8	497887	6396	0	Run_P3	"LMPP_11:SMPP_59"
chr3	803085	29	0	Run_P3	"LMPP_8:SMPP_50"
chr12	1774709	137	145	Run_P3	"LMPP_14:SMPP_66"
chr13	2808019	2897	11005	Run_P3	"LMPP_1:SMPP_18"
chr14	857901	50	0	Run_P3	"LMPP_9:SMPP_9"
chr12	377568	109	15	Run_P3	"LMPP_7:SMPP_42"
chr13	621838	108	74	Run_P3	"LMPP_8:SMPP_50"
chr6	814499	89	8	Run_P3	"LMPP_7:SMPP_44"
chr11	1703986	98	67	Run_P3	"LMPP_6:SMPP_35"
chr11	1113321	173	15	Run_P3	"LMPP_6:SMPP_39"
chr11	1840781	116	0	Run_P3	"LMPP_6:SMPP_40"
chr13	601051	0	6	Run_P3	"LMPP_6:SMPP_39"
chr3	874542	0	41	Run_P3	"LMPP_12:SMPP_56"
chr11	1971939	19780	0	Run_P3	"LMPP_6:SMPP_40"
chr4	38453	1358	4198	Run_P3	"LMPP_4:SMPP_36"
chr14	399396	18145	9	Run_P3	"LMPP_8:SMPP_46"
chr14	373439	0	57	Run_P3	"LMPP_6:SMPP_39"
chr11	1203965	214	243	Run_P3	"LMPP_3:SMPP_23"
chr14	1607002	0	9486	Run_P3	"LMPP_16:SMPP_2"
chr3	604020	19009	17793	Run_P3	"LMPP_1:SMPP_18"
chr12	22541	1394	1363	Run_P3	"LMPP_15:SMPP_70"
chr12	1846977	0	183	Run_P3	"LMPP_6:SMPP_39"
chr4	676735	72	63	Run_P3	"LMPP_11:SMPP_51"
chr9	430365	14	1629	Run_P3	"LMPP_7:SMPP_42"
chr6	75989	0	40	Run_P3	"LMPP_16:SMPP_2"
chr14	1928266	3749	1271	Run_P3	"LMPP_5:SMPP_34"
chr4	41087	0	380	Run_P3	"LMPP_6:SMPP_40"
chr8	309467	0	147	Run_P3	"LMPP_15:SMPP_3"
chr7	1302035	174	18	Run_P3	"LMPP_1:SMPP_21"
chr13	2842502	0	43	Run_P3	"LMPP_11:SMPP_60"
chr8	191047	146	25	Run_P3	"LMPP_13:SMPP_61"
chr12	43306	0	9	Run_P3	"LMPP_1:SMPP_20"
chr13	2842182	0	35	Run_P3	"LMPP_1:SMPP_18"
chr14	1017437	7	0	Run_P3	"LMPP_5:SMPP_31"
chr6	187209	11	8	Run_P3	"LMPP_13:SMPP_64"
chr7	192731	13443	15783	Run_P3	"LMPP_12:SMPP_55"
chr11	1933218	0	5	Run_P3	"LMPP_15:SMPP_69"
chr7	353129	79	1220	Run_P3	"LMPP_5:SMPP_30"
chr6	120678	15	0	Run_P3	"LMPP_6:SMPP_40"
chr14	1525969	34044	6614	Run_P3	"LMPP_2:SMPP_25_1"
chr11	818417	60	28	Run_P3	"LMPP_11:SMPP_51"
chr9	644499	6	32	Run_P3	"LMPP_13:SMPP_64"
chr11	85043	0	13	Run_P3	"LMPP_12:SMPP_55"
chr12	252522	7	0	Run_P3	"LMPP_4:SMPP_36"
chr11	1999365	6133	6684	Run_P3	"LMPP_13:SMPP_61"
chr13	1208234	13	9	Run_P3	"LMPP_2:SMPP_24"
chr14	2541198	44	29	Run_P3	"LMPP_1:SMPP_19"
chr7	615709	6293	6295	Run_P3	"LMPP_2:SMPP_24"
chr7	279637	34	40	Run_P3	"LMPP_4:SMPP_36"
chr3	403020	2736	270	Run_P3	"LMPP_6:SMPP_40"
chr13	700566	296	0	Run_P3	"LMPP_6:SMPP_40"
chr2	32025	15	0	Run_P3	"LMPP_7:SMPP_42"
chr9	260033	57	12	Run_P3	"LMPP_16:SMPP_6"
chr14	497392	8876	5609	Run_P3	"LMPP_2:SMPP_26"
chr3	396938	13	7	Run_P3	"LMPP_5:SMPP_34"
chr4	1187779	159	0	Run_P3	"LMPP_6:SMPP_39"
chr12	1619950	35	15	Run_P3	"LMPP_4:SMPP_36"
chr3	340429	25	0	Run_P3	"LMPP_1:SMPP_21"
chr2	640379	97	0	Run_P3	"LMPP_15:SMPP_69"
chr2	682898	23880	2185	Run_P3	"LMPP_8:SMPP_50"
chr2	284721	19	0	Run_P3	"LMPP_1:SMPP_18"
chr14	1906206	0	5	Run_P3	"LMPP_2:SMPP_26"
chr14	1617496	0	16	Run_P3	"LMPP_5:SMPP_25_2"
chr4	1172065	3150	497	Run_P3	"LMPP_6:SMPP_40"
chr3	845236	10	0	Run_P3	"LMPP_12:SMPP_52"
chr14	2824303	0	13	Run_P3	"LMPP_10:SMPP_54"
chr12	360596	1576	10677	Run_P3	"LMPP_4:SMPP_47"
chr9	88268	0	20	Run_P3	"LMPP_9:SMPP_5"
chr3	157585	0	13	Run_P3	"LMPP_4:SMPP_36"
chr5	485343	0	8	Run_P3	"LMPP_5:SMPP_31"
chr6	1179798	21312	13746	Run_P3	"LMPP_7:SMPP_45"
chr10	943852	0	18	Run_P3	"LMPP_16:SMPP_2"
chr13	2182957	10	0	Run_P3	"LMPP_13:SMPP_67"
chr11	932410	100	0	Run_P3	"LMPP_9:SMPP_58"
chr9	775501	427	19	Run_P3	"LMPP_16:SMPP_6"
chr10	839764	12	0	Run_P3	"LMPP_5:SMPP_34"
chr9	992676	7	0	Run_P3	"LMPP_13:SMPP_65"
chr4	128098	514	316	Run_P3	"LMPP_5:SMPP_31"
chr13	500209	0	15	Run_P3	"LMPP_15:SMPP_12"
chr8	619656	15	0	Run_P3	"LMPP_5:SMPP_34"
chr10	437715	444	7	Run_P3	"LMPP_4:SMPP_33"
chr2	787356	39	30	Run_P3	"LMPP_13:SMPP_67"
chr13	2425543	41	7	Run_P3	"LMPP_13:SMPP_65"
chr14	2514231	61	0	Run_P3	"LMPP_6:SMPP_40"
chr12	1228283	0	4	Run_P3	"LMPP_16:SMPP_1"
chr8	308153	11	0	Run_P3	"LMPP_13:SMPP_65"
chr9	1253142	0	432	Run_P3	"LMPP_2:SMPP_26"
chr14	1606430	0	260	Run_P3	"LMPP_7:SMPP_43"
chr12	1827693	34	68	Run_P3	"LMPP_11:SMPP_53"
chr13	2056824	0	2478	Run_P3	"LMPP_3:SMPP_27"
chr8	421274	93	0	Run_P3	"LMPP_1:SMPP_21"
chr12	414004	6969	1123	Run_P3	"LMPP_11:SMPP_60"
chr3	787609	0	55	Run_P3	"LMPP_10:SMPP_4"
chr13	635751	521	325	Run_P3	"LMPP_2:SMPP_24"
chr14	1012436	1013	8136	Run_P3	"LMPP_15:SMPP_69"
chr14	185910	7638	6376	Run_P3	"LMPP_16:SMPP_7"
chr8	1041497	1093	0	Run_P3	"LMPP_14:SMPP_68"
chr10	1602711	33	0	Run_P3	"LMPP_6:SMPP_40"
chr14	2088894	15	0	Run_P3	"LMPP_5:SMPP_30"
chr10	1134054	7014	6514	Run_P3	"LMPP_8:SMPP_49"
chr4	696053	31	24	Run_P3	"LMPP_4:SMPP_37"
chr11	1669599	14082	777	Run_P3	"LMPP_3:SMPP_32"
chr6	719797	146	15	Run_P3	"LMPP_3:SMPP_32"
chr12	1180042	0	73	Run_P3	"LMPP_16:SMPP_2"
chr13	912398	11	0	Run_P3	"LMPP_4:SMPP_36"
chr13	1624874	11	0	Run_P3	"LMPP_8:SMPP_49"
chr13	23542	4807	0	Run_P3	"LMPP_3:SMPP_28"
chr11	76646	10	0	Run_P3	"LMPP_6:SMPP_35"
chr8	88874	13	0	Run_P3	"LMPP_4:SMPP_37"
chr14	3230818	0	139	Run_P3	"LMPP_2:SMPP_26"
chr4	28291	11	15	Run_P3	"LMPP_6:SMPP_38"
chr1	182018	49	39	Run_P3	"LMPP_2:SMPP_26"
chr9	1059220	0	3401	Run_P3	"LMPP_10:SMPP_4"
chr9	703576	18	0	Run_P3	"LMPP_1:SMPP_21"
chr14	2681744	34	23	Run_P3	"LMPP_14:SMPP_63"
chr5	594059	10	0	Run_P3	"LMPP_4:SMPP_36"
chr11	396657	0	11	Run_P3	"LMPP_9:SMPP_5"
chr5	842663	20	0	Run_P3	"LMPP_6:SMPP_40"
chr13	2100906	79	0	Run_P3	"LMPP_13:SMPP_67"
chr6	321694	14	0	Run_P3	"LMPP_5:SMPP_30"
chr7	1349356	7	9	Run_P3	"LMPP_8:SMPP_49"
chr4	264280	39985	1149	Run_P3	"LMPP_11:SMPP_53"
chr13	1767075	52954	46884	Run_P3	"LMPP_5:SMPP_29"
chr11	132419	313	184	Run_P3	"LMPP_4:SMPP_47"
chr7	1302449	5	8	Run_P3	"LMPP_1:SMPP_20"
chr14	1606036	4206	3606	Run_P3	"LMPP_11:SMPP_51"
chr12	1197617	51660	7732	Run_P3	"LMPP_16:SMPP_6"
chr13	1603215	13862	19549	Run_P3	"LMPP_1:SMPP_19"
chr11	23760	2051	19859	Run_P3	"LMPP_16:SMPP_6"
chr11	701806	1546	667	Run_P3	"LMPP_14:SMPP_66"
chr8	134293	40	67	Run_P3	"LMPP_12:SMPP_56"
chr13	739264	5821	103	Run_P3	"LMPP_10:SMPP_11"
chr14	1330556	8	0	Run_P3	"LMPP_11:SMPP_59"
chr3	103083	13	0	Run_P3	"LMPP_13:SMPP_61"
chr11	212331	0	18	Run_P3	"LMPP_16:SMPP_7"
chr12	320983	896	9782	Run_P3	"LMPP_4:SMPP_33"
chr14	6264	125	0	Run_P3	"LMPP_6:SMPP_40"
chr11	372736	103	32	Run_P3	"LMPP_6:SMPP_39"
chr11	1555798	0	5	Run_P3	"LMPP_4:SMPP_36"
chr11	1856247	0	24855	Run_P3	"LMPP_10:SMPP_11"
chr12	985051	35	6	Run_P3	"LMPP_1:SMPP_18"
chr14	1996599	0	6275	Run_P3	"LMPP_10:SMPP_4"
chr8	39726	7	0	Run_P3	"LMPP_10:SMPP_8"
chr9	1047702	11	0	Run_P3	"LMPP_11:SMPP_59"
chr10	1335782	60	21	Run_P3	"LMPP_5:SMPP_34"
chr12	1311238	14	0	Run_P3	"LMPP_4:SMPP_37"
chr6	1099734	7732	51	Run_P3	"LMPP_12:SMPP_55"
chr13	1299147	22	27	Run_P3	"LMPP_4:SMPP_37"
chr13	1146913	351	87	Run_P3	"LMPP_7:SMPP_42"
chr4	126316	20	0	Run_P3	"LMPP_4:SMPP_36"
chr13	629387	3903	10440	Run_P3	"LMPP_2:SMPP_25_1"
chr11	634879	84	0	Run_P3	"LMPP_12:SMPP_56"
chr10	1133226	0	1936	Run_P3	"LMPP_10:SMPP_4"
chr5	179596	0	13	Run_P3	"LMPP_15:SMPP_3"
chr14	381902	8	0	Run_P3	"LMPP_6:SMPP_38"
chr14	2670589	229	163	Run_P3	"LMPP_1:SMPP_21"
chr1	177089	1107	22	Run_P3	"LMPP_7:SMPP_42"
chr13	1919195	18204	16416	Run_P3	"LMPP_10:SMPP_8"
chr14	1783977	159	874	Run_P3	"LMPP_9:SMPP_5"
chr5	950355	5142	1897	Run_P3	"LMPP_3:SMPP_32"
chr2	372447	0	11	Run_P3	"LMPP_16:SMPP_7"
chr7	1366322	9	0	Run_P3	"LMPP_6:SMPP_40"
chr9	1429147	15	0	Run_P3	"LMPP_5:SMPP_34"
chr11	1544488	0	5	Run_P3	"LMPP_4:SMPP_37"
chr14	2910209	13	0	Run_P3	"LMPP_4:SMPP_36"
chr10	1651680	14	0	Run_P3	"LMPP_10:SMPP_8"
chr10	747566	36	69	Run_P3	"LMPP_10:SMPP_54"
chr13	419819	24	0	Run_P3	"LMPP_14:SMPP_62"
chr14	64251	0	152	Run_P3	"LMPP_7:SMPP_44"
chr13	1293775	291	18	Run_P3	"LMPP_16:SMPP_6"
chr13	496613	177	720	Run_P3	"LMPP_12:SMPP_56"
chr14	2283237	0	353	Run_P3	"LMPP_16:SMPP_2"
chr9	123116	23834	3518	Run_P3	"LMPP_7:SMPP_42"
chr11	1632301	158	39	Run_P3	"LMPP_4:SMPP_36"
chr1	167224	0	11	Run_P3	"LMPP_4:SMPP_36"
chr10	995433	36379	11792	Run_P3	"LMPP_5:SMPP_25_2"
chr11	673157	13	0	Run_P3	"LMPP_13:SMPP_61"
chr5	532895	6	0	Run_P3	"LMPP_11:SMPP_59"
chr6	617275	75	0	Run_P3	"LMPP_7:SMPP_42"
chr9	356188	0	6	Run_P3	"LMPP_3:SMPP_23"
chr8	1373893	0	92	Run_P3	"LMPP_15:SMPP_3"
chr11	1517224	0	6	Run_P3	"LMPP_7:SMPP_43"
chr1	330159	0	20	Run_P3	"LMPP_4:SMPP_33"
chr10	1241760	98	9	Run_P3	"LMPP_15:SMPP_69"
chr9	211912	0	8	Run_P3	"LMPP_5:SMPP_31"
chr2	317108	0	5	Run_P3	"LMPP_4:SMPP_37"
chr2	358592	0	62	Run_P3	"LMPP_1:SMPP_19"
chr12	1045538	8158	11727	Run_P3	"LMPP_12:SMPP_55"
chr6	1175312	15	6	Run_P3	"LMPP_13:SMPP_61"
chr10	520713	19	6	Run_P3	"LMPP_12:SMPP_52"
chr13	1717419	0	15	Run_P3	"LMPP_13:SMPP_61"
chr9	428787	34	0	Run_P3	"LMPP_6:SMPP_39"
chr2	718869	132	56	Run_P3	"LMPP_5:SMPP_31"
chr14	2280268	29	0	Run_P3	"LMPP_5:SMPP_34"
chr9	794767	36	21	Run_P3	"LMPP_1:SMPP_20"
chr6	824068	42	27	Run_P3	"LMPP_6:SMPP_39"
chr9	331080	173	84	Run_P3	"LMPP_12:SMPP_57"
chr14	3150928	11846	0	Run_P3	"LMPP_1:SMPP_21"
chr9	1252561	40	4023	Run_P3	"LMPP_12:SMPP_55"
chr8	1463495	24	27	Run_P3	"LMPP_10:SMPP_54"
chr13	2549304	0	11	Run_P3	"LMPP_4:SMPP_37"
chr12	1445982	29	13	Run_P3	"LMPP_4:SMPP_33"
chr14	1714831	0	18	Run_P3	"LMPP_7:SMPP_43"
chr11	1288276	28	0	Run_P3	"LMPP_4:SMPP_37"
chr6	1284282	6	84	Run_P3	"LMPP_2:SMPP_22"
chr4	680264	9	12	Run_P3	"LMPP_7:SMPP_44"
chr13	29701	3722	0	Run_P3	"LMPP_6:SMPP_40"
chr9	1149524	46	844	Run_P3	"LMPP_10:SMPP_11"
chr13	671351	12	11	Run_P3	"LMPP_8:SMPP_50"
chr9	116800	12	4937	Run_P3	"LMPP_10:SMPP_4"
chr14	2540982	629	359	Run_P3	"LMPP_13:SMPP_67"
chr13	961123	0	28	Run_P3	"LMPP_5:SMPP_30"
chr3	107616	0	15	Run_P3	"LMPP_13:SMPP_65"
chr10	1093565	10	0	Run_P3	"LMPP_7:SMPP_44"
chr7	1337321	0	50	Run_P3	"LMPP_12:SMPP_57"
chr14	1867202	49170	79419	Run_P3	"LMPP_14:SMPP_62"
chr5	1288414	0	17	Run_P3	"LMPP_1:SMPP_18"
chr7	926319	0	336	Run_P3	"LMPP_15:SMPP_69"
chr5	436769	30	49	Run_P3	"LMPP_12:SMPP_56"
chr11	1933048	97	0	Run_P3	"LMPP_1:SMPP_18"
chr4	1008949	40	0	Run_P3	"LMPP_5:SMPP_34"
chr3	767477	0	18	Run_P3	"LMPP_13:SMPP_65"
chr13	1632548	0	15	Run_P3	"LMPP_15:SMPP_3"
chr11	661013	562	124	Run_P3	"LMPP_8:SMPP_46"
chr9	1403302	16	10	Run_P3	"LMPP_1:SMPP_20"
chr14	2045358	0	201	Run_P3	"LMPP_16:SMPP_2"
chr13	1308599	49	5	Run_P3	"LMPP_4:SMPP_33"
chr12	328241	0	11	Run_P3	"LMPP_9:SMPP_10"
chr9	1266252	65	504	Run_P3	"LMPP_11:SMPP_53"
chr9	1440189	9	0	Run_P3	"LMPP_8:SMPP_50"
chr12	1452178	7	0	Run_P3	"LMPP_4:SMPP_36"
chr4	205925	62	16	Run_P3	"LMPP_11:SMPP_60"
chr5	1180090	0	26	Run_P3	"LMPP_4:SMPP_36"
chr8	888128	83	0	Run_P3	"LMPP_8:SMPP_49"
chr8	37333	233	64	Run_P3	"LMPP_16:SMPP_6"
chr10	274556	66124	15664	Run_P3	"LMPP_6:SMPP_35"
chr12	18325	20	20	Run_P3	"LMPP_13:SMPP_67"
chr12	1571207	7	0	Run_P3	"LMPP_14:SMPP_68"
chr11	245087	803	97	Run_P3	"LMPP_16:SMPP_6"
chr9	852132	41	1940	Run_P3	"LMPP_3:SMPP_32"
chr14	2471766	47	13	Run_P3	"LMPP_5:SMPP_34"
chr13	678421	139	47	Run_P3	"LMPP_4:SMPP_36"
chr6	860877	16870	1131	Run_P3	"LMPP_5:SMPP_34"
chr13	2037280	39	69	Run_P3	"LMPP_6:SMPP_39"
chr8	1369249	732	4683	Run_P3	"LMPP_7:SMPP_44"
chr12	706408	9821	10110	Run_P3	"LMPP_4:SMPP_37"
chr7	1290839	43	51	Run_P3	"LMPP_1:SMPP_18"
chr14	1156790	190	113	Run_P3	"LMPP_4:SMPP_36"
chr11	118002	32	52	Run_P3	"LMPP_12:SMPP_52"
chr9	357873	47	0	Run_P3	"LMPP_1:SMPP_18"
chr12	357586	0	18	Run_P3	"LMPP_7:SMPP_42"
chr8	1241563	9145	0	Run_P3	"LMPP_3:SMPP_27"
chr8	123704	10	0	Run_P3	"LMPP_4:SMPP_47"
chr13	2020848	24982	0	Run_P3	"LMPP_3:SMPP_28"
chr3	157755	0	6	Run_P3	"LMPP_5:SMPP_34"
chr7	91598	42	33	Run_P3	"LMPP_12:SMPP_56"
chr14	2708352	62	0	Run_P3	"LMPP_4:SMPP_47"
chr8	742481	0	201	Run_P3	"LMPP_4:SMPP_37"
chr14	2806582	170	0	Run_P3	"LMPP_13:SMPP_61"
chr12	2123304	0	37	Run_P3	"LMPP_6:SMPP_39"
chr3	135028	17	0	Run_P3	"LMPP_13:SMPP_65"
chr14	1610007	22	15	Run_P3	"LMPP_12:SMPP_55"
chr11	1770145	29	0	Run_P3	"LMPP_13:SMPP_61"
chr11	1312489	233	97	Run_P3	"LMPP_13:SMPP_61"
chr6	803015	0	73	Run_P3	"LMPP_6:SMPP_39"
chr11	1936849	14	0	Run_P3	"LMPP_11:SMPP_59"
chr7	461421	49383	8197	Run_P3	"LMPP_6:SMPP_39"
chr12	502259	22	0	Run_P3	"LMPP_9:SMPP_58"
chr11	1046284	0	37	Run_P3	"LMPP_4:SMPP_37"
chr7	656179	0	17	Run_P3	"LMPP_15:SMPP_3"
chr12	509745	0	2074	Run_P3	"LMPP_16:SMPP_2"
chr10	733815	11	233	Run_P3	"LMPP_9:SMPP_5"
chr5	1294124	255	84	Run_P3	"LMPP_8:SMPP_46"
chr14	2003480	9	22	Run_P3	"LMPP_12:SMPP_56"
chr11	135842	0	13	Run_P3	"LMPP_11:SMPP_53"
chr1	501013	0	24	Run_P3	"LMPP_4:SMPP_37"
chr11	118639	990	66	Run_P3	"LMPP_11:SMPP_51"
chr7	1100587	18	0	Run_P3	"LMPP_2:SMPP_22"
chr12	744498	17	0	Run_P3	"LMPP_4:SMPP_37"
chr9	697942	1784	49	Run_P3	"LMPP_5:SMPP_34"
chr11	1692586	9	0	Run_P3	"LMPP_7:SMPP_44"
chr1	606526	37	0	Run_P3	"LMPP_1:SMPP_21"
chr4	825652	0	14	Run_P3	"LMPP_9:SMPP_5"
chr12	155620	0	12	Run_P3	"LMPP_13:SMPP_67"
chr14	278893	0	7	Run_P3	"LMPP_10:SMPP_8"
chr11	326536	0	18	Run_P3	"LMPP_5:SMPP_25_2"
chr8	1374241	2474	0	Run_P3	"LMPP_4:SMPP_36"
chr13	2096987	26	5346	Run_P3	"LMPP_15:SMPP_12"
chr7	738123	972	164	Run_P3	"LMPP_2:SMPP_26"
chr3	250630	67	12	Run_P3	"LMPP_16:SMPP_6"
chr12	678073	23	103	Run_P3	"LMPP_9:SMPP_9"
chr1	389140	0	23	Run_P3	"LMPP_4:SMPP_37"
chr5	774217	13	9	Run_P3	"LMPP_4:SMPP_36"
chr13	214068	160	693	Run_P3	"LMPP_2:SMPP_26"
chr13	1069484	26	0	Run_P3	"LMPP_1:SMPP_18"
chr8	1334590	2785	1291	Run_P3	"LMPP_15:SMPP_69"
chr12	835675	126	47	Run_P3	"LMPP_5:SMPP_34"
chr4	1019665	46	1010	Run_P3	"LMPP_9:SMPP_9"
chr10	82163	1128	141	Run_P3	"LMPP_1:SMPP_21"
chr5	1017281	47848	480	Run_P3	"LMPP_9:SMPP_9"
chr3	933058	35	66	Run_P3	"LMPP_6:SMPP_35"
chr11	1606805	0	19	Run_P3	"LMPP_16:SMPP_1"
chr12	756731	0	6114	Run_P3	"LMPP_2:SMPP_24"
chr2	927255	36	0	Run_P3	"LMPP_16:SMPP_6"
chr7	60443	0	41	Run_P3	"LMPP_6:SMPP_39"
chr5	465429	230	0	Run_P3	"LMPP_6:SMPP_41"
chr9	696012	6	0	Run_P3	"LMPP_4:SMPP_36"
chr2	280721	13	0	Run_P3	"LMPP_9:SMPP_5"
chr12	1625799	5	0	Run_P3	"LMPP_6:SMPP_38"
chr7	795723	0	7	Run_P3	"LMPP_9:SMPP_5"
chr7	1377912	362	222	Run_P3	"LMPP_2:SMPP_26"
chr11	935518	0	5	Run_P3	"LMPP_12:SMPP_56"
chr10	1167623	0	155	Run_P3	"LMPP_9:SMPP_5"
chr4	224971	114	30	Run_P3	"LMPP_6:SMPP_40"
chr6	461971	0	44	Run_P3	"LMPP_4:SMPP_37"
chr11	1431935	460	70	Run_P3	"LMPP_2:SMPP_24"
chr6	1271033	0	20	Run_P3	"LMPP_6:SMPP_38"
chr11	100455	0	7	Run_P3	"LMPP_2:SMPP_26"
chr6	753762	0	13	Run_P3	"LMPP_10:SMPP_8"
chr13	1881679	8	0	Run_P3	"LMPP_6:SMPP_38"
chr13	969758	418	11	Run_P3	"LMPP_7:SMPP_42"
chr11	834244	11	0	Run_P3	"LMPP_11:SMPP_51"
chr9	579516	3487	136	Run_P3	"LMPP_12:SMPP_56"
chr12	801573	549	23	Run_P3	"LMPP_9:SMPP_9"
chr13	2384598	15485	13655	Run_P3	"LMPP_1:SMPP_20"
chr11	1915032	9473	0	Run_P3	"LMPP_11:SMPP_59"
chr12	669793	20439	5688	Run_P3	"LMPP_4:SMPP_33"
chr8	1062500	13	0	Run_P3	"LMPP_11:SMPP_53"
chr12	701481	45	0	Run_P3	"LMPP_6:SMPP_38"
chr6	437532	6	0	Run_P3	"LMPP_5:SMPP_30"
chr10	943436	8	7	Run_P3	"LMPP_4:SMPP_36"
chr5	1055727	3412	0	Run_P3	"LMPP_4:SMPP_47"
chr6	477534	0	12	Run_P3	"LMPP_5:SMPP_30"
chr6	56641	2990	0	Run_P3	"LMPP_11:SMPP_51"
chr13	435635	1478	820	Run_P3	"LMPP_14:SMPP_62"
chr4	1018747	16	8	Run_P3	"LMPP_9:SMPP_5"
